RetainedTxp	DuplicateTxp
ENST00000634648.1|ENSG00000283093.1|OTTHUMG00000191517.2|OTTHUMT00000488218.2|CENPVL2-201|CENPVL2|1620|protein_coding|	ENST00000602548.2|ENSG00000223591.5|OTTHUMG00000021539.3|OTTHUMT00000056588.2|CENPVL1-201|CENPVL1|1620|protein_coding|
ENST00000516704.1|ENSG00000252513.1|-|-|RNU1-128P-201|RNU1-128P|160|snRNA|	ENST00000516357.1|ENSG00000252166.1|-|-|RNU1-95P-201|RNU1-95P|160|snRNA|
ENST00000344338.7|ENSG00000187908.16|OTTHUMG00000019185.2|OTTHUMT00000050799.1|DMBT1-203|DMBT1|7656|protein_coding|	ENST00000368955.7|ENSG00000187908.16|OTTHUMG00000019185.2|-|DMBT1-205|DMBT1|7656|protein_coding|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000614007.1|ENSG00000278757.1|-|-|U6.90-201|U6|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410467.1|ENSG00000222399.1|-|-|RNU6-791P-201|RNU6-791P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410860.1|ENSG00000222792.1|-|-|RNU6-860P-201|RNU6-860P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000411276.1|ENSG00000223208.1|-|-|RNU6-1217P-201|RNU6-1217P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000411324.1|ENSG00000223256.1|-|-|RNU6-785P-201|RNU6-785P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410382.1|ENSG00000222314.1|-|-|RNU6-1118P-201|RNU6-1118P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410293.1|ENSG00000222225.1|-|-|RNU6-447P-201|RNU6-447P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410427.1|ENSG00000222359.1|-|-|RNU6-355P-201|RNU6-355P|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000620287.1|ENSG00000277613.1|-|-|U6.70-201|U6|104|snRNA|
ENST00000410691.1|ENSG00000222623.1|-|-|RNU6-1100P-201|RNU6-1100P|104|snRNA|	ENST00000410397.1|ENSG00000222329.1|-|-|RNU6-1076P-201|RNU6-1076P|104|snRNA|
ENST00000516108.1|ENSG00000251917.1|-|-|RNU1-86P-201|RNU1-86P|154|snRNA|	ENST00000516617.1|ENSG00000252426.1|-|-|RNU1-107P-201|RNU1-107P|154|snRNA|
ENST00000436474.6|ENSG00000225661.7|OTTHUMG00000021055.1|OTTHUMT00000055589.1|RPL14P5-201|RPL14P5|730|processed_pseudogene|	ENST00000436474.6_PAR_Y|ENSG00000225661.7_PAR_Y|OTTHUMG00000021055.1|OTTHUMT00000055589.1|RPL14P5-201|RPL14P5|730|processed_pseudogene|
ENST00000474361.6|ENSG00000197976.11|OTTHUMG00000021063.3|OTTHUMT00000055607.3|AKAP17A-203|AKAP17A|3232|nonsense_mediated_decay|	ENST00000474361.6_PAR_Y|ENSG00000197976.11_PAR_Y|OTTHUMG00000021063.3|OTTHUMT00000055607.3|AKAP17A-203|AKAP17A|3232|nonsense_mediated_decay|
ENST00000613016.1|ENSG00000275429.1|-|-|MIR6862-1-201|MIR6862-1|70|miRNA|	ENST00000614755.1|ENSG00000278340.1|-|-|MIR6862-2-201|MIR6862-2|70|miRNA|
ENST00000530786.5|ENSG00000176697.18|OTTHUMG00000178797.2|OTTHUMT00000388100.2|BDNF-214|BDNF|4176|nonsense_mediated_decay|	ENST00000420794.2|ENSG00000176697.18|OTTHUMG00000178797.2|-|BDNF-209|BDNF|4176|protein_coding|
ENST00000637247.1|ENSG00000125122.15|OTTHUMG00000154403.3|OTTHUMT00000335070.1|LRRC29-211|LRRC29|1468|processed_transcript|	ENST00000393992.5|ENSG00000125122.15|OTTHUMG00000154403.3|-|LRRC29-201|LRRC29|1468|protein_coding|
ENST00000605291.1|ENSG00000271502.1|OTTHUMG00000184971.1|OTTHUMT00000469388.1|AL670379.12-201|AL670379.12|253|processed_pseudogene|	ENST00000604059.1|ENSG00000271211.1|OTTHUMG00000184972.1|OTTHUMT00000469389.1|AL670379.11-201|AL670379.11|253|processed_pseudogene|
ENST00000529969.1|ENSG00000185864.16|OTTHUMG00000163555.7|OTTHUMT00000389111.1|NPIPB4-206|NPIPB4|519|nonsense_mediated_decay|	ENST00000564219.1|ENSG00000198064.13|OTTHUMG00000163556.2|OTTHUMT00000434109.1|NPIPB13-204|NPIPB13|519|nonsense_mediated_decay|
ENST00000338354.7|ENSG00000187908.16|OTTHUMG00000019185.2|OTTHUMT00000050792.2|DMBT1-202|DMBT1|7686|protein_coding|	ENST00000368909.7|ENSG00000187908.16|OTTHUMG00000019185.2|-|DMBT1-204|DMBT1|7686|protein_coding|
ENST00000338354.7|ENSG00000187908.16|OTTHUMG00000019185.2|OTTHUMT00000050792.2|DMBT1-202|DMBT1|7686|protein_coding|	ENST00000619379.1|ENSG00000187908.16|OTTHUMG00000019185.2|-|DMBT1-207|DMBT1|7686|protein_coding|
ENST00000381529.8|ENSG00000198223.16|OTTHUMG00000012533.8|OTTHUMT00000035797.1|CSF2RA-206|CSF2RA|1816|protein_coding|	ENST00000381529.8_PAR_Y|ENSG00000198223.16_PAR_Y|OTTHUMG00000012533.8|OTTHUMT00000035797.1|CSF2RA-206|CSF2RA|1816|protein_coding|
ENST00000618054.1|ENSG00000278422.1|-|-|RN7SL331P-201|RN7SL331P|247|misc_RNA|	ENST00000611908.1|ENSG00000278785.1|-|-|Metazoa_SRP.204-201|Metazoa_SRP|247|misc_RNA|
ENST00000618054.1|ENSG00000278422.1|-|-|RN7SL331P-201|RN7SL331P|247|misc_RNA|	ENST00000613848.1|ENSG00000277582.1|-|-|RN7SL428P-201|RN7SL428P|247|misc_RNA|
ENST00000478825.6|ENSG00000169084.13|OTTHUMG00000021068.4|OTTHUMT00000354625.1|DHRSX-207|DHRSX|679|nonsense_mediated_decay|	ENST00000478825.6_PAR_Y|ENSG00000169084.13_PAR_Y|OTTHUMG00000021068.4|OTTHUMT00000354625.1|DHRSX-207|DHRSX|679|nonsense_mediated_decay|
ENST00000382656.1|ENSG00000206034.1|OTTHUMG00000149982.2|OTTHUMT00000315140.2|DEFB109B-201|DEFB109B|264|unprocessed_pseudogene|	ENST00000382575.1|ENSG00000205989.1|OTTHUMG00000150018.2|OTTHUMT00000315782.2|DEFB109C-201|DEFB109C|264|unprocessed_pseudogene|
ENST00000610293.1|ENSG00000273516.1|-|-|U1.23-201|U1|146|snRNA|	ENST00000516296.1|ENSG00000252105.1|-|-|RNU1-143P-201|RNU1-143P|146|snRNA|
ENST00000610293.1|ENSG00000273516.1|-|-|U1.23-201|U1|146|snRNA|	ENST00000621562.1|ENSG00000277678.1|-|-|U1.39-201|U1|146|snRNA|
ENST00000610293.1|ENSG00000273516.1|-|-|U1.23-201|U1|146|snRNA|	ENST00000615382.1|ENSG00000275229.1|-|-|RNU1-68P-201|RNU1-68P|146|snRNA|
ENST00000477641.1|ENSG00000155026.16|OTTHUMG00000152378.7|OTTHUMT00000340370.1|RSPH10B-205|RSPH10B|574|retained_intron|	ENST00000493745.1|ENSG00000169402.15|OTTHUMG00000151856.8|OTTHUMT00000324191.1|RSPH10B2-210|RSPH10B2|574|retained_intron|
ENST00000344620.10|ENSG00000260280.5|OTTHUMG00000176758.2|OTTHUMT00000433585.2|SLX1B-SULT1A4-201|SLX1B-SULT1A4|2424|retained_intron|	ENST00000569959.5|ENSG00000213599.10|OTTHUMG00000048084.2|OTTHUMT00000434090.1|SLX1A-SULT1A3-206|SLX1A-SULT1A3|2424|retained_intron|
ENST00000416758.5|ENSG00000231943.7|OTTHUMG00000047830.2|OTTHUMT00000330917.1|PGM5P4-AS1-202|PGM5P4-AS1|404|lincRNA|	ENST00000429980.5|ENSG00000277631.4|OTTHUMG00000019423.2|OTTHUMT00000051453.2|PGM5P3-AS1-201|PGM5P3-AS1|404|lincRNA|
ENST00000631331.1|ENSG00000280961.1|OTTHUMG00000189591.1|OTTHUMT00000480024.1|TTTY3B-201|TTTY3B|344|lincRNA|	ENST00000417334.1|ENSG00000231141.1|OTTHUMG00000045256.1|OTTHUMT00000105011.1|TTTY3-201|TTTY3|344|lincRNA|
ENST00000472595.5|ENSG00000184911.14|OTTHUMG00000021818.7|OTTHUMT00000057208.3|DMRTC1B-206|DMRTC1B|1524|nonsense_mediated_decay|	ENST00000622727.4|ENSG00000269502.5|OTTHUMG00000021820.7|OTTHUMT00000057214.5|DMRTC1-204|DMRTC1|1524|nonsense_mediated_decay|
ENST00000400841.7|ENSG00000205755.11|OTTHUMG00000067432.2|OTTHUMT00000144413.2|CRLF2-203|CRLF2|1639|protein_coding|	ENST00000400841.7_PAR_Y|ENSG00000205755.11_PAR_Y|OTTHUMG00000067432.2|OTTHUMT00000144413.2|CRLF2-203|CRLF2|1639|protein_coding|
ENST00000464935.6|ENSG00000169084.13|OTTHUMG00000021068.4|OTTHUMT00000144306.1|DHRSX-206|DHRSX|572|processed_transcript|	ENST00000464935.6_PAR_Y|ENSG00000169084.13_PAR_Y|OTTHUMG00000021068.4|OTTHUMT00000144306.1|DHRSX-206|DHRSX|572|processed_transcript|
ENST00000434336.2|ENSG00000237847.2|-|-|FAM231A-201|FAM231A|510|protein_coding|	ENST00000624031.2|ENSG00000279132.2|-|-|FAM231C-201|FAM231C|510|protein_coding|
ENST00000516211.1|ENSG00000252020.1|-|-|SCARNA17.1-201|SCARNA17|143|scaRNA|	ENST00000516334.1|ENSG00000252143.1|-|-|SCARNA17.2-201|SCARNA17|143|scaRNA|
ENST00000425917.1|ENSG00000186148.13|OTTHUMG00000191773.2|OTTHUMT00000330198.1|AC013268.1-208|AC013268.1|599|retained_intron|	ENST00000466329.1|ENSG00000184115.17|OTTHUMG00000167880.3|OTTHUMT00000338365.1|AC112229.1-206|AC112229.1|599|retained_intron|
ENST00000250825.4|ENSG00000129864.6|OTTHUMG00000036401.1|OTTHUMT00000088592.1|VCY-201|VCY|550|protein_coding|	ENST00000250823.4|ENSG00000129862.6|OTTHUMG00000036402.1|OTTHUMT00000088593.1|VCY1B-201|VCY1B|550|protein_coding|
ENST00000614361.1|ENSG00000274424.1|-|-|RN7SL196P-201|RN7SL196P|291|misc_RNA|	ENST00000610974.1|ENSG00000274076.1|-|-|RN7SL539P-201|RN7SL539P|291|misc_RNA|
ENST00000614361.1|ENSG00000274424.1|-|-|RN7SL196P-201|RN7SL196P|291|misc_RNA|	ENST00000616519.1|ENSG00000277464.1|-|-|RN7SL286P-201|RN7SL286P|291|misc_RNA|
ENST00000623394.3|ENSG00000277067.4|OTTHUMG00000189370.1|OTTHUMT00000479480.1|CU634019.1-204|CU634019.1|777|lincRNA|	ENST00000624907.3|ENSG00000276077.4|OTTHUMG00000189371.1|OTTHUMT00000479485.1|CU633904.1-204|CU633904.1|777|lincRNA|
ENST00000615117.1|ENSG00000274186.1|-|-|RN7SL248P-201|RN7SL248P|329|misc_RNA|	ENST00000620275.1|ENSG00000276544.1|-|-|RN7SL453P-201|RN7SL453P|329|misc_RNA|
ENST00000618621.4|ENSG00000145012.13|OTTHUMG00000156387.5|OTTHUMT00000344030.3|LPP-221|LPP|18277|protein_coding|	ENST00000640853.1|ENSG00000145012.13|OTTHUMG00000156387.5|-|LPP-222|LPP|18277|protein_coding|
ENST00000533250.1|ENSG00000255251.1|OTTHUMG00000165386.1|OTTHUMT00000383783.1|PRR23D1-201|PRR23D1|1587|protein_coding|	ENST00000528972.1|ENSG00000255378.1|OTTHUMG00000165398.1|OTTHUMT00000383795.1|PRR23D2-201|PRR23D2|1587|protein_coding|
ENST00000468169.6|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000055585.1|PPP2R3B-204|PPP2R3B|713|retained_intron|	ENST00000468169.6_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000055585.1|PPP2R3B-204|PPP2R3B|713|retained_intron|
ENST00000412936.6|ENSG00000237801.6|OTTHUMG00000022673.2|OTTHUMT00000058816.2|AMD1P2-201|AMD1P2|992|processed_pseudogene|	ENST00000412936.6_PAR_Y|ENSG00000237801.6_PAR_Y|OTTHUMG00000022673.2|OTTHUMT00000058816.2|AMD1P2-201|AMD1P2|992|processed_pseudogene|
ENST00000414395.1|ENSG00000231026.1|OTTHUMG00000044982.1|OTTHUMT00000104533.1|XKRYP4-201|XKRYP4|483|unprocessed_pseudogene|	ENST00000449659.1|ENSG00000223406.1|OTTHUMG00000045259.1|OTTHUMT00000105014.1|XKRYP5-201|XKRYP5|483|unprocessed_pseudogene|
ENST00000563944.1|ENSG00000213648.10|OTTHUMG00000170468.2|OTTHUMT00000433588.1|SULT1A4-203|SULT1A4|858|nonsense_mediated_decay|	ENST00000563638.5|ENSG00000261052.5|OTTHUMG00000048083.3|OTTHUMT00000434098.1|SULT1A3-207|SULT1A3|858|nonsense_mediated_decay|
ENST00000509780.6|ENSG00000196433.12|OTTHUMG00000021065.2|OTTHUMT00000471622.1|ASMT-205|ASMT|510|processed_transcript|	ENST00000509780.6_PAR_Y|ENSG00000196433.12_PAR_Y|OTTHUMG00000021065.2|OTTHUMT00000471622.1|ASMT-205|ASMT|510|processed_transcript|
ENST00000458633.1|ENSG00000233627.2|OTTHUMG00000137496.2|OTTHUMT00000268793.2|C4A-AS1-204|C4A-AS1|2095|antisense_RNA|	ENST00000415626.1|ENSG00000229776.1|OTTHUMG00000137467.3|OTTHUMT00000268591.3|C4B-AS1-205|C4B-AS1|2095|antisense_RNA|
ENST00000624960.1|ENSG00000250868.4|OTTHUMG00000041664.2|OTTHUMT00000479362.1|XKRY-202|XKRY|1581|processed_transcript|	ENST00000623874.1|ENSG00000244646.4|OTTHUMG00000041953.2|OTTHUMT00000479359.1|XKRY2-202|XKRY2|1581|processed_transcript|
ENST00000464929.5|ENSG00000244198.5|OTTHUMG00000158007.1|OTTHUMT00000349989.1|AC004889.1-203|AC004889.1|819|antisense_RNA|	ENST00000486094.5|ENSG00000244479.7|OTTHUMG00000158050.1|OTTHUMT00000350081.1|OR2A1-AS1-207|OR2A1-AS1|819|antisense_RNA|
ENST00000432672.1|ENSG00000228571.1|OTTHUMG00000043851.1|OTTHUMT00000102239.1|HSFY7P-201|HSFY7P|318|unprocessed_pseudogene|	ENST00000437934.1|ENSG00000233156.1|OTTHUMG00000045277.1|OTTHUMT00000105032.1|HSFY8P-201|HSFY8P|318|unprocessed_pseudogene|
ENST00000302805.7|ENSG00000168939.11|OTTHUMG00000022675.3|OTTHUMT00000058823.3|SPRY3-201|SPRY3|9019|protein_coding|	ENST00000302805.7_PAR_Y|ENSG00000168939.11_PAR_Y|OTTHUMG00000022675.3|OTTHUMT00000058823.3|SPRY3-201|SPRY3|9019|protein_coding|
ENST00000584049.5|ENSG00000176697.18|OTTHUMG00000178797.2|OTTHUMT00000388103.1|BDNF-219|BDNF|4030|processed_transcript|	ENST00000395980.6|ENSG00000176697.18|OTTHUMG00000178797.2|-|BDNF-204|BDNF|4030|protein_coding|
ENST00000477110.6|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000055583.2|PPP2R3B-206|PPP2R3B|5802|retained_intron|	ENST00000477110.6_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000055583.2|PPP2R3B-206|PPP2R3B|5802|retained_intron|
ENST00000565290.5|ENSG00000213648.10|OTTHUMG00000170468.2|OTTHUMT00000433587.1|SULT1A4-204|SULT1A4|906|protein_coding|	ENST00000563322.5|ENSG00000261052.5|OTTHUMG00000048083.3|OTTHUMT00000109416.3|SULT1A3-206|SULT1A3|906|protein_coding|
ENST00000381233.8|ENSG00000196433.12|OTTHUMG00000021065.2|OTTHUMT00000055613.1|ASMT-202|ASMT|989|protein_coding|	ENST00000381233.8_PAR_Y|ENSG00000196433.12_PAR_Y|OTTHUMG00000021065.2|OTTHUMT00000055613.1|ASMT-202|ASMT|989|protein_coding|
ENST00000477797.1|ENSG00000244198.5|OTTHUMG00000158007.1|OTTHUMT00000349993.1|AC004889.1-207|AC004889.1|257|antisense_RNA|	ENST00000493539.1|ENSG00000244479.7|OTTHUMG00000158050.1|OTTHUMT00000350091.1|OR2A1-AS1-209|OR2A1-AS1|257|antisense_RNA|
ENST00000381566.6|ENSG00000205755.11|OTTHUMG00000067432.2|-|CRLF2-201|CRLF2|1545|protein_coding|	ENST00000381566.6_PAR_Y|ENSG00000205755.11_PAR_Y|OTTHUMG00000067432.2|-|CRLF2-201|CRLF2|1545|protein_coding|
ENST00000479438.6|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000354555.1|PPP2R3B-208|PPP2R3B|1090|retained_intron|	ENST00000479438.6_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000354555.1|PPP2R3B-208|PPP2R3B|1090|retained_intron|
ENST00000381229.9|ENSG00000196433.12|OTTHUMG00000021065.2|OTTHUMT00000055612.1|ASMT-201|ASMT|1087|protein_coding|	ENST00000381229.9_PAR_Y|ENSG00000196433.12_PAR_Y|OTTHUMG00000021065.2|OTTHUMT00000055612.1|ASMT-201|ASMT|1087|protein_coding|
ENST00000391139.1|ENSG00000212441.1|-|-|RNU6-1269P-201|RNU6-1269P|107|snRNA|	ENST00000459461.1|ENSG00000238551.1|-|-|RNU6-1193P-201|RNU6-1193P|107|snRNA|
ENST00000391139.1|ENSG00000212441.1|-|-|RNU6-1269P-201|RNU6-1269P|107|snRNA|	ENST00000622329.1|ENSG00000275030.1|-|-|RNU6-538P-201|RNU6-538P|107|snRNA|
ENST00000391139.1|ENSG00000212441.1|-|-|RNU6-1269P-201|RNU6-1269P|107|snRNA|	ENST00000620928.1|ENSG00000278551.1|-|-|RNU6-368P-201|RNU6-368P|107|snRNA|
ENST00000480074.1|ENSG00000244198.5|OTTHUMG00000158007.1|OTTHUMT00000349992.1|AC004889.1-206|AC004889.1|556|antisense_RNA|	ENST00000478925.5|ENSG00000244479.7|OTTHUMG00000158050.1|OTTHUMT00000350088.1|OR2A1-AS1-206|OR2A1-AS1|556|antisense_RNA|
ENST00000520737.5|ENSG00000177873.12|OTTHUMG00000131391.6|OTTHUMT00000342828.1|ZNF619-208|ZNF619|2192|processed_transcript|	ENST00000456778.5|ENSG00000177873.12|OTTHUMG00000131391.6|-|ZNF619-205|ZNF619|2192|protein_coding|
ENST00000452016.5|ENSG00000022267.16|OTTHUMG00000022504.7|OTTHUMT00000058467.2|FHL1-211|FHL1|796|protein_coding|	ENST00000434885.5|ENSG00000022267.16|OTTHUMG00000022504.7|OTTHUMT00000058469.1|FHL1-209|FHL1|796|protein_coding|
ENST00000618379.1|ENSG00000277488.1|-|-|5S_rRNA.24-201|5S_rRNA|87|rRNA|	ENST00000619782.1|ENSG00000274663.1|-|-|5S_rRNA.14-201|5S_rRNA|87|rRNA|
ENST00000582960.1|ENSG00000264426.1|-|-|MIR4283-1-201|MIR4283-1|80|miRNA|	ENST00000578980.1|ENSG00000265214.1|-|-|MIR4283-2-201|MIR4283-2|80|miRNA|
ENST00000424113.5|ENSG00000186148.13|OTTHUMG00000191773.2|OTTHUMT00000330197.1|AC013268.1-204|AC013268.1|787|processed_transcript|	ENST00000489211.5|ENSG00000184115.17|OTTHUMG00000167880.3|OTTHUMT00000338361.1|AC112229.1-205|AC112229.1|787|processed_transcript|
ENST00000381241.8|ENSG00000196433.12|OTTHUMG00000021065.2|OTTHUMT00000055611.1|ASMT-203|ASMT|1388|protein_coding|	ENST00000381241.8_PAR_Y|ENSG00000196433.12_PAR_Y|OTTHUMG00000021065.2|OTTHUMT00000055611.1|ASMT-203|ASMT|1388|protein_coding|
ENST00000624430.1|ENSG00000279228.1|OTTHUMG00000170470.2|OTTHUMT00000409364.1|AC133555.5-201|AC133555.5|418|TEC|	ENST00000624024.1|ENSG00000278887.1|OTTHUMG00000170487.1|OTTHUMT00000409365.1|AC106782.7-201|AC106782.7|418|TEC|
ENST00000485287.5|ENSG00000187243.16|OTTHUMG00000021546.5|OTTHUMT00000056607.2|MAGED4B-207|MAGED4B|2618|protein_coding|	ENST00000459685.5|ENSG00000154545.16|OTTHUMG00000042235.2|OTTHUMT00000100440.2|MAGED4-202|MAGED4|2618|processed_transcript|
ENST00000446868.7|ENSG00000108669.16|OTTHUMG00000150253.6|OTTHUMT00000317099.1|CYTH1-202|CYTH1|3311|protein_coding|	ENST00000361101.8|ENSG00000108669.16|OTTHUMG00000150253.6|-|CYTH1-201|CYTH1|3311|protein_coding|
ENST00000390665.8|ENSG00000167393.17|OTTHUMG00000021052.3|OTTHUMT00000055577.2|PPP2R3B-202|PPP2R3B|2151|protein_coding|	ENST00000390665.8_PAR_Y|ENSG00000167393.17_PAR_Y|OTTHUMG00000021052.3|OTTHUMT00000055577.2|PPP2R3B-202|PPP2R3B|2151|protein_coding|
ENST00000415776.1|ENSG00000229129.1|OTTHUMG00000041662.1|OTTHUMT00000099663.1|ACTG1P2-201|ACTG1P2|1125|processed_pseudogene|	ENST00000425411.1|ENSG00000229465.1|OTTHUMG00000041957.1|OTTHUMT00000100013.1|ACTG1P11-201|ACTG1P11|1125|processed_pseudogene|
ENST00000459337.1|ENSG00000238728.1|-|-|MIR1972-1-201|MIR1972-1|77|miRNA|	ENST00000458813.1|ENSG00000239118.1|-|-|MIR1972-2-201|MIR1972-2|77|miRNA|
ENST00000493248.5|ENSG00000244198.5|OTTHUMG00000158007.1|OTTHUMT00000349991.1|AC004889.1-205|AC004889.1|531|antisense_RNA|	ENST00000496968.5|ENSG00000244479.7|OTTHUMG00000158050.1|OTTHUMT00000350085.1|OR2A1-AS1-210|OR2A1-AS1|531|antisense_RNA|
